127.0.0.1 - - [21/May/2018:10:21:15 +0300] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [21/May/2018:10:28:04 +0300] "GET /AdvJavaProject/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
0:0:0:0:0:0:0:1 - - [21/May/2018:10:28:05 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [21/May/2018:10:28:11 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [21/May/2018:10:31:47 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1243
0:0:0:0:0:0:0:1 - - [21/May/2018:10:31:57 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:10:34:34 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1306
0:0:0:0:0:0:0:1 - - [21/May/2018:10:34:34 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:10:34:41 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1306
0:0:0:0:0:0:0:1 - - [21/May/2018:10:37:42 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1306
0:0:0:0:0:0:0:1 - - [21/May/2018:10:37:48 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1306
0:0:0:0:0:0:0:1 - - [21/May/2018:10:38:40 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1313
0:0:0:0:0:0:0:1 - - [21/May/2018:10:38:41 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1313
0:0:0:0:0:0:0:1 - - [21/May/2018:10:38:47 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1313
0:0:0:0:0:0:0:1 - - [21/May/2018:10:39:34 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1316
0:0:0:0:0:0:0:1 - - [21/May/2018:10:39:34 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1316
0:0:0:0:0:0:0:1 - - [21/May/2018:10:39:35 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1316
0:0:0:0:0:0:0:1 - - [21/May/2018:10:39:42 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:10:41:12 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1293
0:0:0:0:0:0:0:1 - - [21/May/2018:10:41:13 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1293
0:0:0:0:0:0:0:1 - - [21/May/2018:10:42:56 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1363
0:0:0:0:0:0:0:1 - - [21/May/2018:10:42:56 +0300] "GET /AdvJavaProject/css/style.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [21/May/2018:10:42:57 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1363
0:0:0:0:0:0:0:1 - - [21/May/2018:10:42:57 +0300] "GET /AdvJavaProject/css/style.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [21/May/2018:10:43:03 +0300] "GET /AdvJavaProject/css/style.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [21/May/2018:10:43:03 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:10:44:11 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [21/May/2018:10:44:13 +0300] "GET /AdvJavaProject/css/style.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [21/May/2018:10:44:29 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1363
0:0:0:0:0:0:0:1 - - [21/May/2018:10:44:29 +0300] "GET /AdvJavaProject/css/style.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [21/May/2018:10:44:29 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1363
0:0:0:0:0:0:0:1 - - [21/May/2018:10:44:29 +0300] "GET /AdvJavaProject/css/style.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [21/May/2018:10:45:23 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1363
0:0:0:0:0:0:0:1 - - [21/May/2018:10:45:23 +0300] "GET /AdvJavaProject/css/style.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [21/May/2018:10:45:28 +0300] "GET /AdvJavaProject/css/style.css HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [21/May/2018:10:45:29 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:10:46:02 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:46:02 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [21/May/2018:10:46:03 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:10:46:15 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:10:46:58 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:46:58 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [21/May/2018:10:46:59 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:46:59 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:02 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:02 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:20 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:20 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 809
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:21 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:21 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:21 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:21 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:21 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:22 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:22 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:22 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:22 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:22 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:22 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:22 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1373
0:0:0:0:0:0:0:1 - - [21/May/2018:10:47:22 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:55:42 +0300] "GET /AdvJavaProject/assets/formula1.jpg HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [21/May/2018:10:55:42 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1453
0:0:0:0:0:0:0:1 - - [21/May/2018:10:55:42 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:55:49 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:10:56:26 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1463
0:0:0:0:0:0:0:1 - - [21/May/2018:10:56:26 +0300] "GET /AdvJavaProject/bootstrap/assets/formula1.jpg HTTP/1.1" 200 12969
0:0:0:0:0:0:0:1 - - [21/May/2018:10:57:49 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1498
0:0:0:0:0:0:0:1 - - [21/May/2018:10:57:49 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 825
0:0:0:0:0:0:0:1 - - [21/May/2018:10:57:50 +0300] "GET /AdvJavaProject/bootstrap/assets/formula1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:58:16 +0300] "GET /AdvJavaProject/bootstrap/assets/formula1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:58:16 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1434
0:0:0:0:0:0:0:1 - - [21/May/2018:10:58:16 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:59:00 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1434
0:0:0:0:0:0:0:1 - - [21/May/2018:10:59:00 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:59:00 +0300] "GET /AdvJavaProject/bootstrap/assets/formula1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:59:55 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [21/May/2018:10:59:55 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:10:59:55 +0300] "GET /AdvJavaProject/bootstrap/assets/ HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [21/May/2018:10:59:56 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [21/May/2018:10:59:56 +0300] "GET /AdvJavaProject/bootstrap/assets/ HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [21/May/2018:11:03:49 +0300] "POST /SercletExamples/Login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:05:47 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [21/May/2018:11:05:47 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:05:47 +0300] "GET /AdvJavaProject/bootstrap/assets/ HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [21/May/2018:11:05:54 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [21/May/2018:11:05:54 +0300] "GET /AdvJavaProject/bootstrap/assets/ HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [21/May/2018:11:06:17 +0300] "GET /AdvJavaProject/index.jsp HTTP/1.1" 200 1430
0:0:0:0:0:0:0:1 - - [21/May/2018:11:06:17 +0300] "GET /AdvJavaProject/bootstrap/assets/ HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [21/May/2018:11:06:20 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1041
0:0:0:0:0:0:0:1 - - [21/May/2018:11:08:40 +0300] "GET /SercletExamples/login.jsp HTTP/1.1" 200 2252
0:0:0:0:0:0:0:1 - - [21/May/2018:11:08:52 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1069
0:0:0:0:0:0:0:1 - - [21/May/2018:11:08:52 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:11:21 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:11:21 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:11:22 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:12:26 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:12:27 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:12:28 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:12:33 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:13:10 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:13:10 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 829
0:0:0:0:0:0:0:1 - - [21/May/2018:11:13:10 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:13:11 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:13:11 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:13:12 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:14:43 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:14:43 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 828
0:0:0:0:0:0:0:1 - - [21/May/2018:11:14:43 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:14:44 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:14:44 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:14:44 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:24 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:24 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 849
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:25 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:25 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:25 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:26 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:26 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:26 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:27 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:44 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:44 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 873
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:45 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:45 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:45 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:46 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:46 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:46 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:47 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:47 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:47 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:15:47 +0300] "GET /AdvJavaProject/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [21/May/2018:11:16:13 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:16:13 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 877
0:0:0:0:0:0:0:1 - - [21/May/2018:11:16:14 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [21/May/2018:11:16:14 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:16:47 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [21/May/2018:11:16:47 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 873
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:14 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:14 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 828
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:15 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:15 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:16 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:16 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:17 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:17 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:35 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:35 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 200 826
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:36 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:36 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:36 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:36 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:56 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:57 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:17:57 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [21/May/2018:11:19:49 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1314
0:0:0:0:0:0:0:1 - - [21/May/2018:11:19:49 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:20:48 +0300] "GET /SercletExamples/login.html HTTP/1.1" 200 1220
0:0:0:0:0:0:0:1 - - [21/May/2018:11:20:50 +0300] "GET /SercletExamples/login.jsp HTTP/1.1" 200 2252
0:0:0:0:0:0:0:1 - - [21/May/2018:11:20:52 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1274
0:0:0:0:0:0:0:1 - - [21/May/2018:11:20:52 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:22:00 +0300] "GET /SercletExamples/login.jsp HTTP/1.1" 200 2252
0:0:0:0:0:0:0:1 - - [21/May/2018:11:22:02 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1276
0:0:0:0:0:0:0:1 - - [21/May/2018:11:22:02 +0300] "GET /AdvJavaProject/bootstrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:22:46 +0300] "GET /SercletExamples/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2018:11:22:49 +0300] "GET /AdvJavaProject/login.jsp HTTP/1.1" 200 1454
